transaction_id,customer_id,customer_city,merchant_id,merchant_category,transaction_datetime,payment_method,device_type,amount,currency,account_balance,credit_score,geo_match,velocity_score,cashback_used,transaction_status,risk_level,is_fraud
TXN004255,CUST0365,Hyderabad,MER107,Bills,2026-03-14 14:49:00,UPI,Web,62569.78,INR,207111.04,829,Yes,39,Yes,Failed,High,0
TXN004256,CUST0259,Pune,MER023,Bills,2026-06-22 02:44:00,NetBanking,Web,37519.35,INR,307962.54,461,No,59,Yes,Failed,Medium,0
TXN004257,CUST0960,Pune,MER038,Travel,2026-08-14 05:52:00,NetBanking,Android,43873.93,INR,476066.6,561,No,38,Yes,Failed,Medium,0
TXN004258,CUST0221,Delhi,MER022,Food,2026-06-07 02:43:00,Wallet,iPhone,29008.96,INR,456837.14,861,No,26,Yes,Success,Medium,0
TXN004259,CUST1043,Hyderabad,MER274,Shopping,2026-08-14 05:03:00,Credit Card,Android,24597.22,INR,76605.22,429,Yes,3,No,Failed,High,0
TXN004260,CUST0627,Pune,MER153,Shopping,2026-02-19 08:15:00,UPI,Android,50926.29,INR,254292.37,302,Yes,37,Yes,Success,High,0
TXN004261,CUST1126,Hyderabad,MER089,Food,2026-12-03 13:33:00,Wallet,Android,28404.89,INR,141009.46,739,No,68,No,Pending,Low,0
TXN004262,CUST1143,Pune,MER251,Healthcare,2026-05-22 04:34:00,Credit Card,Android,71937.13,INR,41204.57,744,No,14,Yes,Success,Low,0
TXN004263,CUST1040,Mumbai,MER204,Shopping,2026-08-08 20:41:00,NetBanking,Web,19906.81,INR,2127.42,398,No,86,No,Failed,High,0
TXN004264,CUST0461,Hyderabad,MER209,Entertainment,2026-03-01 14:22:00,Credit Card,Android,61231.95,INR,479739.13,339,No,9,Yes,Success,Low,1
TXN004265,CUST0745,Pune,MER293,Bills,2026-10-30 07:41:00,Credit Card,Web,17836.12,INR,287238.1,796,Yes,38,Yes,Pending,Medium,0
TXN004266,CUST1144,Mumbai,MER134,Entertainment,2026-06-11 15:02:00,Debit Card,Android,29751.56,INR,495450.41,779,No,27,No,Failed,Medium,0
TXN004267,CUST0756,Hyderabad,MER220,Bills,2026-02-02 12:39:00,NetBanking,iPhone,59868.34,INR,93727.51,527,Yes,31,Yes,Pending,Medium,0
TXN004268,CUST0990,Hyderabad,MER043,Food,2026-10-06 04:13:00,Credit Card,Android,761.54,INR,401663.56,701,No,65,Yes,Pending,Medium,0
TXN004269,CUST0070,Delhi,MER039,Entertainment,2026-02-11 16:24:00,NetBanking,Android,11269.95,INR,422657.04,848,Yes,87,Yes,Pending,Low,0
TXN004270,CUST0180,Hyderabad,MER241,Travel,2026-08-07 19:25:00,UPI,Web,20308.62,INR,471037.49,310,No,17,Yes,Success,High,0
TXN004271,CUST0717,Mumbai,MER245,Travel,2026-02-10 10:25:00,UPI,Web,27435.94,INR,219817.85,703,No,53,No,Success,Low,0
TXN004272,CUST0798,Delhi,MER013,Entertainment,2026-04-01 10:21:00,NetBanking,iPhone,20610.42,INR,63304.96,398,No,75,Yes,Success,Low,0
TXN004273,CUST0556,Delhi,MER135,Food,2026-09-19 01:39:00,Wallet,iPhone,19858.99,INR,463241.09,387,No,74,Yes,Pending,Low,0
TXN004274,CUST1005,Hyderabad,MER143,Healthcare,2026-05-21 18:38:00,UPI,Web,10088.1,INR,94872.57,874,Yes,45,No,Pending,High,0
TXN004275,CUST0153,Pune,MER248,Travel,2026-04-12 16:53:00,Debit Card,iPhone,8929.35,INR,368254.1,652,Yes,66,Yes,Success,High,0
TXN004276,CUST0234,Hyderabad,MER263,Food,2026-07-11 14:42:00,Wallet,Android,47892.32,INR,100663.03,529,No,57,Yes,Success,Medium,0
TXN004277,CUST0734,Hyderabad,MER031,Entertainment,2026-03-23 07:00:00,Wallet,iPhone,11640.33,INR,284787.09,683,Yes,41,No,Success,Medium,0
TXN004278,CUST1179,Mumbai,MER001,Entertainment,2026-04-06 07:29:00,Wallet,Web,54586.07,INR,288467.97,850,Yes,9,No,Success,Low,0
TXN004279,CUST0105,Mumbai,MER221,Entertainment,2026-01-26 23:16:00,Wallet,iPhone,48714.06,INR,47083.47,786,Yes,64,Yes,Success,Low,0
TXN004280,CUST0340,Hyderabad,MER083,Food,2026-01-07 00:39:00,NetBanking,Android,54801.32,INR,7618.34,511,Yes,3,Yes,Failed,High,1
TXN004281,CUST1183,Mumbai,MER275,Shopping,2026-11-04 00:31:00,UPI,iPhone,16993.05,INR,400784.16,553,Yes,87,Yes,Pending,High,0
TXN004282,CUST0987,Mumbai,MER041,Travel,2026-08-03 03:05:00,Wallet,Android,44565.3,INR,284352.04,831,No,23,No,Failed,Low,0
TXN004283,CUST0084,Delhi,MER073,Travel,2026-07-04 18:17:00,Wallet,Web,15794.32,INR,200159.8,323,Yes,2,No,Pending,High,0
TXN004284,CUST0323,Hyderabad,MER234,Entertainment,2026-01-13 12:59:00,NetBanking,iPhone,34428.2,INR,265406.66,677,Yes,48,Yes,Pending,High,0
TXN004285,CUST1073,Delhi,MER158,Food,2026-03-24 04:56:00,UPI,Web,74038.51,INR,230815.36,567,No,69,No,Pending,Low,1
TXN004286,CUST0350,Mumbai,MER106,Shopping,2026-04-04 00:41:00,UPI,Android,59640.35,INR,187129.46,869,No,43,Yes,Success,High,0
TXN004287,CUST0212,Hyderabad,MER050,Food,2026-11-21 18:52:00,NetBanking,Web,39383.35,INR,227106.03,848,No,32,Yes,Failed,High,0
TXN004288,CUST0888,Delhi,MER204,Entertainment,2026-01-05 01:07:00,NetBanking,Web,62636.93,INR,224834.55,437,No,33,No,Failed,Medium,0
TXN004289,CUST1121,Pune,MER231,Bills,2026-07-15 11:34:00,Credit Card,iPhone,24808.11,INR,95748.14,581,No,68,Yes,Pending,Low,0
TXN004290,CUST0243,Hyderabad,MER078,Food,2026-08-10 04:56:00,NetBanking,Web,886.57,INR,435285.7,791,No,100,No,Failed,High,0
TXN004291,CUST0859,Bengaluru,MER046,Entertainment,2026-05-06 14:17:00,UPI,iPhone,57623.07,INR,144450.16,417,Yes,64,Yes,Pending,Medium,1
TXN004292,CUST0772,Delhi,MER295,Travel,2026-03-28 22:11:00,UPI,iPhone,67789.77,INR,347662.07,735,Yes,79,Yes,Success,Medium,1
TXN004293,CUST0601,Mumbai,MER164,Travel,2026-04-08 20:23:00,Wallet,iPhone,48998.7,INR,60553.36,523,Yes,49,No,Failed,Low,0
TXN004294,CUST1084,Hyderabad,MER181,Travel,2026-05-04 20:33:00,NetBanking,Web,51571.66,INR,282484.76,508,Yes,93,No,Success,Medium,1
TXN004295,CUST0740,Pune,MER121,Travel,2026-03-24 10:33:00,UPI,Web,50022.49,INR,466560.12,681,No,26,Yes,Success,Low,0
TXN004296,CUST0719,Delhi,MER064,Bills,2026-08-13 16:34:00,Wallet,Web,20703.93,INR,258730.15,499,No,61,No,Success,Low,0
TXN004297,CUST1020,Pune,MER258,Healthcare,2026-07-19 19:12:00,Debit Card,Android,23115.23,INR,233223.24,413,No,93,No,Failed,Medium,0
TXN004298,CUST0447,Bengaluru,MER084,Healthcare,2026-04-05 23:07:00,UPI,Android,21153.8,INR,472237.79,798,No,77,No,Failed,High,0
TXN004299,CUST0628,Pune,MER214,Bills,2026-07-08 12:12:00,NetBanking,Web,27835.2,INR,364099.5,453,No,28,Yes,Pending,Low,0
TXN004300,CUST1134,Pune,MER038,Food,2026-08-24 19:12:00,NetBanking,iPhone,29778.56,INR,88253.24,494,Yes,94,Yes,Success,Low,0
TXN004301,CUST0700,Hyderabad,MER085,Entertainment,2026-03-15 21:21:00,NetBanking,iPhone,52113.16,INR,333844.57,717,Yes,10,No,Success,High,0
TXN004302,CUST0884,Delhi,MER031,Entertainment,2026-05-31 09:47:00,NetBanking,iPhone,8120.31,INR,472932.86,332,No,96,Yes,Pending,Medium,0
TXN004303,CUST1000,Mumbai,MER182,Food,2026-03-27 18:18:00,UPI,Web,3500.21,INR,392773.74,609,No,38,Yes,Failed,Low,0
TXN004304,CUST0641,Delhi,MER209,Travel,2026-10-27 02:32:00,Credit Card,iPhone,13707.23,INR,204406.63,305,Yes,29,No,Success,High,0
TXN004305,CUST0275,Pune,MER061,Healthcare,2026-03-05 11:15:00,NetBanking,Web,59074.87,INR,35629.16,328,No,10,Yes,Success,Medium,0
TXN004306,CUST1067,Pune,MER136,Bills,2026-11-12 18:13:00,NetBanking,iPhone,6459.12,INR,334201.47,640,No,18,Yes,Success,Low,1
TXN004307,CUST0923,Hyderabad,MER264,Healthcare,2026-05-03 14:34:00,Debit Card,Android,44314.2,INR,131291.26,694,No,42,Yes,Pending,Medium,0
TXN004308,CUST0977,Mumbai,MER128,Travel,2026-12-08 04:46:00,UPI,Android,19416.75,INR,112140.69,307,No,59,Yes,Failed,High,0
TXN004309,CUST0483,Delhi,MER091,Shopping,2026-04-01 02:15:00,UPI,Android,30388.8,INR,454506.66,838,Yes,76,No,Success,Low,0
TXN004310,CUST0705,Mumbai,MER027,Bills,2026-08-30 16:13:00,NetBanking,Android,8163.65,INR,268155.64,599,Yes,39,No,Failed,Medium,0
TXN004311,CUST1011,Pune,MER134,Entertainment,2026-03-27 19:34:00,Wallet,Android,61967.85,INR,382967.97,766,No,11,No,Success,Medium,0
TXN004312,CUST0539,Hyderabad,MER085,Travel,2026-02-25 11:14:00,NetBanking,Web,72041.89,INR,150961.27,714,No,5,Yes,Pending,Medium,0
TXN004313,CUST1183,Pune,MER295,Food,2026-08-24 08:38:00,Credit Card,iPhone,23029.31,INR,54826.81,531,No,72,Yes,Failed,Low,0
TXN004314,CUST0760,Bengaluru,MER153,Food,2026-01-22 00:10:00,Debit Card,Web,22329.42,INR,498662.94,711,No,56,Yes,Pending,Medium,0
TXN004315,CUST0558,Bengaluru,MER161,Bills,2026-09-28 23:57:00,NetBanking,iPhone,29009.71,INR,478816.38,669,No,55,Yes,Success,Low,0
TXN004316,CUST0168,Delhi,MER069,Travel,2026-08-11 22:58:00,UPI,iPhone,21893.97,INR,13652.38,391,No,4,No,Failed,Low,0
TXN004317,CUST0350,Pune,MER051,Travel,2026-09-29 09:52:00,UPI,iPhone,44526.31,INR,69214.77,489,Yes,76,No,Success,Medium,0
TXN004318,CUST0282,Delhi,MER044,Entertainment,2026-08-07 01:26:00,NetBanking,Web,13070.89,INR,180368.31,766,No,28,No,Success,High,0
TXN004319,CUST0081,Hyderabad,MER116,Shopping,2026-06-29 12:06:00,UPI,Web,53648.79,INR,106758.11,370,No,60,No,Pending,Medium,0
TXN004320,CUST0737,Mumbai,MER187,Travel,2026-04-27 20:23:00,NetBanking,iPhone,38560.35,INR,434257.59,626,No,82,No,Success,Medium,0
TXN004321,CUST0509,Hyderabad,MER028,Shopping,2026-03-29 08:20:00,NetBanking,iPhone,20283.58,INR,64450.41,593,Yes,1,No,Pending,Medium,0
TXN004322,CUST0244,Delhi,MER154,Entertainment,2026-02-26 03:29:00,Debit Card,Web,54801.54,INR,404316.46,351,No,75,Yes,Success,Medium,0
TXN004323,CUST0100,Pune,MER168,Shopping,2026-01-07 02:11:00,NetBanking,Web,24910.21,INR,1498.62,738,Yes,74,No,Pending,Medium,0
TXN004324,CUST0657,Mumbai,MER200,Shopping,2026-03-28 23:49:00,Wallet,Android,24937.28,INR,423315.7,560,No,53,Yes,Pending,High,0
TXN004325,CUST1124,Mumbai,MER161,Food,2026-05-10 09:52:00,UPI,Web,26570.33,INR,119353.86,615,Yes,24,No,Failed,Medium,0
TXN004326,CUST0109,Pune,MER142,Travel,2026-11-19 08:20:00,NetBanking,iPhone,19652.76,INR,11263.74,506,No,74,Yes,Failed,High,0
TXN004327,CUST0211,Pune,MER015,Shopping,2026-05-06 21:52:00,Debit Card,Web,16884.46,INR,260256.7,594,No,4,No,Failed,Low,0
TXN004328,CUST0867,Hyderabad,MER224,Travel,2026-04-23 19:56:00,NetBanking,Android,68010.03,INR,208213.02,355,No,96,No,Failed,Medium,0
TXN004329,CUST0535,Delhi,MER173,Entertainment,2026-04-18 16:31:00,Credit Card,iPhone,72251.42,INR,499835.83,527,Yes,11,Yes,Success,High,0
TXN004330,CUST0096,Bengaluru,MER064,Food,2026-09-06 07:01:00,UPI,Android,11681.51,INR,271809.7,782,Yes,94,Yes,Success,Medium,0
TXN004331,CUST1058,Pune,MER293,Entertainment,2026-05-27 16:59:00,NetBanking,iPhone,55560.35,INR,458605.7,726,No,56,No,Success,Low,0
TXN004332,CUST1112,Mumbai,MER116,Healthcare,2026-01-25 00:57:00,Credit Card,iPhone,70361.48,INR,70994.26,600,Yes,14,No,Success,Medium,0
TXN004333,CUST0472,Delhi,MER193,Healthcare,2026-07-08 02:40:00,NetBanking,Web,22880.23,INR,133336.04,551,No,32,No,Success,Medium,0
TXN004334,CUST1060,Pune,MER047,Shopping,2026-10-08 13:44:00,Credit Card,Web,13361.65,INR,468179.71,833,No,74,No,Success,Low,0
TXN004335,CUST0461,Pune,MER084,Food,2026-02-10 15:37:00,NetBanking,Android,2664.85,INR,190433.15,848,No,8,Yes,Failed,Low,0
TXN004336,CUST0746,Delhi,MER182,Food,2026-05-06 20:00:00,UPI,Web,38071.99,INR,272399.79,777,No,12,No,Success,Medium,0
TXN004337,CUST0627,Mumbai,MER211,Bills,2026-06-23 20:15:00,UPI,iPhone,59354.45,INR,315083.46,391,Yes,3,Yes,Success,High,1
TXN004338,CUST0565,Bengaluru,MER053,Travel,2026-12-04 12:42:00,Debit Card,Web,66548.15,INR,294924.49,564,No,52,No,Success,Medium,0
TXN004339,CUST0440,Pune,MER227,Bills,2026-10-02 13:35:00,NetBanking,Android,11273.27,INR,4334.91,536,No,23,No,Failed,Medium,0
TXN004340,CUST1018,Mumbai,MER132,Travel,2026-11-05 19:08:00,Debit Card,Web,28879.94,INR,277096.92,375,Yes,4,Yes,Success,Low,0
TXN004341,CUST0148,Mumbai,MER231,Bills,2026-05-17 17:10:00,UPI,iPhone,18821.5,INR,480794.45,436,No,86,No,Failed,High,0
TXN004342,CUST0199,Mumbai,MER258,Shopping,2026-07-02 12:10:00,Debit Card,Android,35436.47,INR,47639.16,479,No,33,Yes,Success,High,0
TXN004343,CUST0589,Hyderabad,MER286,Entertainment,2026-07-25 02:23:00,UPI,Android,46656.34,INR,216839.13,413,No,9,No,Pending,Medium,0
TXN004344,CUST1161,Bengaluru,MER039,Entertainment,2026-02-25 14:45:00,Wallet,Android,56963.95,INR,345285.92,429,No,77,No,Success,Medium,0
TXN004345,CUST0705,Pune,MER239,Travel,2026-11-15 00:37:00,Credit Card,Android,26293.21,INR,446113.03,833,No,6,Yes,Pending,Low,0
TXN004346,CUST1120,Delhi,MER080,Bills,2026-01-22 15:54:00,Debit Card,Web,52833.15,INR,223454.89,536,No,40,No,Failed,Low,0
TXN004347,CUST0535,Hyderabad,MER132,Healthcare,2026-06-07 20:15:00,Debit Card,Web,60449.68,INR,61495.0,400,Yes,2,Yes,Failed,Low,1
TXN004348,CUST1088,Pune,MER180,Healthcare,2026-05-10 09:32:00,NetBanking,Web,62812.36,INR,37059.82,500,No,94,No,Failed,Low,0
TXN004349,CUST0355,Mumbai,MER076,Travel,2026-12-08 18:51:00,Debit Card,Android,38126.06,INR,36679.89,899,No,91,Yes,Success,Medium,0
TXN004350,CUST0741,Hyderabad,MER010,Travel,2026-01-30 02:46:00,Wallet,iPhone,54012.09,INR,273380.46,405,Yes,12,Yes,Success,Medium,0
TXN004351,CUST0386,Pune,MER262,Food,2026-04-17 12:12:00,UPI,iPhone,35247.41,INR,91068.43,528,No,46,No,Failed,High,0
TXN004352,CUST0767,Pune,MER227,Travel,2026-10-03 20:39:00,Credit Card,Android,25762.63,INR,34524.42,646,No,65,No,Failed,Medium,0
TXN004353,CUST0761,Bengaluru,MER038,Bills,2026-05-23 08:31:00,Debit Card,iPhone,33664.59,INR,318357.66,395,No,19,No,Failed,Low,0
TXN004354,CUST0109,Pune,MER246,Food,2026-04-21 16:28:00,Wallet,Android,5758.99,INR,440090.72,477,Yes,78,No,Failed,Low,0
TXN004355,CUST0650,Pune,MER197,Shopping,2026-10-16 13:29:00,Debit Card,Android,70970.94,INR,274071.28,315,No,35,Yes,Success,High,0
TXN004356,CUST0028,Bengaluru,MER140,Travel,2026-01-07 22:05:00,Wallet,Web,24399.85,INR,199539.99,409,Yes,81,No,Pending,High,0
TXN004357,CUST0164,Mumbai,MER052,Food,2026-07-22 10:17:00,Wallet,Android,59523.78,INR,488260.91,835,No,67,Yes,Failed,Medium,0
TXN004358,CUST0247,Hyderabad,MER249,Food,2026-06-04 05:31:00,Debit Card,iPhone,68123.31,INR,236588.88,889,No,56,No,Pending,High,0
TXN004359,CUST1128,Mumbai,MER012,Travel,2026-07-22 16:16:00,Debit Card,Android,24752.75,INR,327717.71,674,No,79,No,Success,Low,0
TXN004360,CUST0591,Pune,MER189,Food,2026-05-26 06:12:00,NetBanking,Web,65244.09,INR,279222.25,391,Yes,70,Yes,Success,Medium,1
TXN004361,CUST1096,Hyderabad,MER103,Shopping,2026-07-06 04:00:00,UPI,Web,50887.04,INR,387561.77,419,No,79,No,Failed,Medium,0
TXN004362,CUST0780,Bengaluru,MER163,Shopping,2026-01-09 20:13:00,Credit Card,Android,28100.57,INR,47835.95,505,No,24,No,Pending,Low,0
TXN004363,CUST0784,Bengaluru,MER177,Bills,2026-02-04 14:54:00,Credit Card,Web,45985.13,INR,317492.76,661,No,3,Yes,Success,Medium,0
TXN004364,CUST0135,Mumbai,MER087,Entertainment,2026-04-09 15:12:00,UPI,Android,41035.05,INR,111367.83,755,Yes,6,Yes,Pending,Low,0
TXN004365,CUST0106,Delhi,MER002,Healthcare,2026-05-25 05:25:00,Credit Card,Web,67667.18,INR,456876.83,447,Yes,20,No,Pending,High,0
TXN004366,CUST0345,Pune,MER003,Entertainment,2026-07-25 20:35:00,NetBanking,iPhone,26784.22,INR,100440.7,755,Yes,57,Yes,Success,Medium,0
TXN004367,CUST0562,Bengaluru,MER008,Shopping,2026-12-08 13:19:00,NetBanking,iPhone,29779.62,INR,107731.75,316,Yes,59,No,Pending,Low,0
TXN004368,CUST0125,Bengaluru,MER265,Travel,2026-01-02 10:48:00,Wallet,Web,35458.79,INR,410418.37,877,No,67,Yes,Failed,Low,0
TXN004369,CUST0860,Hyderabad,MER077,Healthcare,2026-04-19 16:53:00,Credit Card,iPhone,20884.42,INR,360342.75,386,Yes,55,Yes,Failed,High,0
TXN004370,CUST0060,Pune,MER138,Bills,2026-02-23 05:11:00,UPI,Android,46191.66,INR,346711.67,843,Yes,28,No,Pending,Medium,0
TXN004371,CUST0902,Hyderabad,MER020,Food,2026-04-26 01:17:00,Credit Card,Web,222.81,INR,150783.03,477,No,37,Yes,Success,Low,0
TXN004372,CUST1175,Mumbai,MER074,Food,2026-01-08 21:08:00,Credit Card,iPhone,69261.53,INR,236403.74,570,Yes,5,Yes,Pending,Medium,1
TXN004373,CUST1018,Pune,MER264,Travel,2026-02-09 06:30:00,NetBanking,Android,61725.4,INR,472081.89,362,Yes,100,No,Success,Low,0
TXN004374,CUST1109,Bengaluru,MER112,Food,2026-12-06 11:44:00,Debit Card,Web,68601.8,INR,495381.8,653,Yes,71,Yes,Failed,High,1
TXN004375,CUST1116,Hyderabad,MER266,Shopping,2026-07-21 20:11:00,UPI,Web,26872.57,INR,480012.75,586,No,54,No,Failed,High,0
TXN004376,CUST0351,Bengaluru,MER205,Shopping,2026-03-02 02:30:00,Debit Card,Android,66007.0,INR,152081.87,585,No,12,No,Failed,Low,1
TXN004377,CUST1115,Bengaluru,MER153,Food,2026-05-29 06:33:00,Wallet,Android,29025.57,INR,456238.61,576,No,4,Yes,Success,Medium,0
TXN004378,CUST0554,Pune,MER284,Food,2026-02-06 20:33:00,Wallet,Android,50138.43,INR,228694.65,482,Yes,3,No,Pending,High,0
TXN004379,CUST0371,Pune,MER193,Healthcare,2026-04-09 18:11:00,Wallet,Android,68461.89,INR,365841.76,460,Yes,49,Yes,Success,Medium,1
TXN004380,CUST0268,Delhi,MER132,Travel,2026-03-08 06:26:00,NetBanking,iPhone,5100.95,INR,373773.53,604,Yes,86,No,Failed,High,0
TXN004381,CUST1174,Hyderabad,MER064,Entertainment,2026-12-03 17:56:00,Wallet,Android,52653.76,INR,383725.84,768,Yes,63,Yes,Success,High,1
TXN004382,CUST0098,Delhi,MER137,Bills,2026-02-21 17:51:00,UPI,Android,64611.57,INR,222013.71,594,No,61,Yes,Pending,High,0
TXN004383,CUST0977,Mumbai,MER145,Entertainment,2026-02-23 22:41:00,UPI,iPhone,5731.42,INR,73150.54,393,Yes,36,Yes,Failed,High,0
TXN004384,CUST0474,Hyderabad,MER195,Shopping,2026-08-06 13:19:00,Credit Card,Web,41881.31,INR,5987.5,358,Yes,67,Yes,Pending,Medium,0
TXN004385,CUST0451,Delhi,MER074,Shopping,2026-06-28 05:01:00,UPI,iPhone,12987.43,INR,334053.15,604,Yes,17,Yes,Failed,High,0
TXN004386,CUST0200,Hyderabad,MER149,Food,2026-10-16 23:13:00,UPI,iPhone,33393.32,INR,425286.14,885,No,21,No,Success,Medium,0
TXN004387,CUST0745,Hyderabad,MER158,Bills,2026-11-30 16:34:00,Wallet,Android,16672.54,INR,302155.07,381,Yes,12,Yes,Pending,Low,0
TXN004388,CUST1012,Delhi,MER297,Healthcare,2026-09-17 09:19:00,Wallet,Web,28937.02,INR,137319.39,778,No,52,No,Failed,Medium,0
TXN004389,CUST1016,Hyderabad,MER204,Bills,2026-10-20 21:02:00,Debit Card,Web,21038.19,INR,357497.52,525,No,90,Yes,Failed,High,0
TXN004390,CUST0025,Mumbai,MER086,Shopping,2026-10-11 12:51:00,Credit Card,Android,57335.29,INR,56192.95,561,No,26,Yes,Pending,Medium,0
TXN004391,CUST0273,Pune,MER157,Bills,2026-02-04 14:51:00,UPI,Android,54115.04,INR,142743.08,826,Yes,41,Yes,Success,Medium,1
TXN004392,CUST1149,Mumbai,MER217,Shopping,2026-01-28 12:08:00,Debit Card,iPhone,63212.23,INR,291046.9,630,Yes,69,Yes,Failed,Medium,1
TXN004393,CUST1181,Pune,MER019,Shopping,2026-06-17 01:17:00,NetBanking,Android,26519.83,INR,383038.01,393,Yes,70,Yes,Failed,Medium,0
TXN004394,CUST0680,Pune,MER109,Shopping,2026-04-10 04:08:00,Debit Card,Android,2710.45,INR,105532.62,740,No,5,Yes,Pending,High,0
TXN004395,CUST0306,Pune,MER288,Shopping,2026-08-02 05:57:00,Debit Card,Android,45578.88,INR,471580.35,402,Yes,97,Yes,Failed,Medium,0
TXN004396,CUST0755,Bengaluru,MER089,Shopping,2026-01-26 12:37:00,NetBanking,Web,68283.77,INR,220272.74,743,No,44,No,Success,Medium,0
TXN004397,CUST0177,Pune,MER241,Food,2026-03-16 12:02:00,Credit Card,Web,60762.81,INR,23070.71,554,Yes,89,No,Success,High,1
TXN004398,CUST0588,Delhi,MER063,Bills,2026-07-31 00:08:00,Credit Card,Android,14998.68,INR,327508.26,646,Yes,40,Yes,Success,Low,0
TXN004399,CUST0837,Bengaluru,MER256,Travel,2026-05-19 03:08:00,UPI,Android,64831.56,INR,247318.21,789,Yes,23,Yes,Failed,Low,0
TXN004400,CUST0528,Delhi,MER022,Travel,2026-05-12 23:46:00,Debit Card,Web,40888.63,INR,292435.57,706,No,29,Yes,Success,High,0
TXN004401,CUST0153,Mumbai,MER159,Travel,2026-04-03 21:30:00,Wallet,iPhone,8062.34,INR,348872.19,431,Yes,26,No,Success,Low,0
TXN004402,CUST0529,Pune,MER197,Food,2026-01-28 23:47:00,Debit Card,iPhone,25109.38,INR,364190.8,434,Yes,44,No,Pending,High,0
TXN004403,CUST0763,Mumbai,MER103,Bills,2026-11-27 10:03:00,UPI,Android,21118.07,INR,240286.89,828,Yes,26,Yes,Failed,Low,0
TXN004404,CUST0878,Bengaluru,MER141,Food,2026-11-14 03:09:00,Wallet,iPhone,15849.31,INR,56416.77,330,Yes,58,No,Failed,Medium,0
TXN004405,CUST0672,Delhi,MER262,Entertainment,2026-03-28 22:18:00,NetBanking,iPhone,40156.31,INR,279731.23,684,Yes,19,Yes,Pending,Medium,0
TXN004406,CUST0693,Pune,MER246,Travel,2026-01-16 06:13:00,NetBanking,Android,57550.9,INR,241137.33,430,No,88,No,Failed,Low,1
TXN004407,CUST0397,Pune,MER110,Healthcare,2026-09-27 13:42:00,Wallet,Web,29018.76,INR,90081.77,831,No,32,Yes,Pending,High,0
TXN004408,CUST0048,Pune,MER041,Travel,2026-01-31 09:41:00,Debit Card,Android,34427.3,INR,424002.96,667,Yes,80,Yes,Pending,Medium,0
TXN004409,CUST0349,Bengaluru,MER077,Healthcare,2026-11-19 21:43:00,NetBanking,Android,12105.58,INR,384458.19,726,No,96,No,Success,Medium,0
TXN004410,CUST0952,Delhi,MER157,Bills,2026-06-19 05:22:00,UPI,iPhone,4050.93,INR,141009.89,380,Yes,31,No,Failed,High,0
TXN004411,CUST0318,Delhi,MER146,Travel,2026-03-26 09:24:00,Debit Card,Android,73172.94,INR,203563.19,829,No,28,Yes,Pending,Low,1
TXN004412,CUST0798,Pune,MER201,Entertainment,2026-02-22 18:45:00,Wallet,Android,49987.57,INR,271852.77,451,Yes,80,Yes,Pending,Low,0
TXN004413,CUST1029,Hyderabad,MER143,Shopping,2026-10-15 17:53:00,Debit Card,iPhone,43903.68,INR,210394.58,315,Yes,85,Yes,Pending,High,0
TXN004414,CUST0790,Delhi,MER299,Travel,2026-06-22 21:00:00,NetBanking,Web,62919.22,INR,438645.11,828,Yes,81,Yes,Pending,High,0
TXN004415,CUST0583,Bengaluru,MER067,Bills,2026-06-30 09:28:00,UPI,Web,30930.25,INR,366844.05,655,Yes,82,Yes,Pending,High,0
TXN004416,CUST0466,Hyderabad,MER153,Shopping,2026-09-05 07:18:00,Wallet,iPhone,44059.86,INR,81233.63,398,Yes,70,No,Failed,Low,0
TXN004417,CUST0524,Hyderabad,MER001,Healthcare,2026-03-06 09:17:00,Credit Card,Android,55046.31,INR,342238.29,686,Yes,61,Yes,Failed,High,1
TXN004418,CUST1058,Delhi,MER135,Entertainment,2026-03-04 02:48:00,Wallet,Android,64196.77,INR,319923.73,819,Yes,34,No,Failed,High,1
TXN004419,CUST1158,Delhi,MER060,Travel,2026-02-09 18:08:00,Wallet,iPhone,70137.76,INR,376140.25,615,No,48,No,Pending,High,0
TXN004420,CUST1032,Mumbai,MER241,Food,2026-04-21 08:11:00,Wallet,Android,17202.37,INR,354851.71,497,No,98,Yes,Pending,High,0
TXN004421,CUST1044,Mumbai,MER057,Entertainment,2026-02-19 23:45:00,UPI,Android,12248.02,INR,489250.98,676,Yes,100,Yes,Pending,High,0
TXN004422,CUST0678,Pune,MER222,Entertainment,2026-03-08 06:34:00,Debit Card,iPhone,49391.71,INR,75770.1,332,No,47,No,Success,Low,0
TXN004423,CUST1164,Bengaluru,MER263,Healthcare,2026-04-25 10:58:00,Debit Card,Android,61546.28,INR,424672.18,459,No,62,Yes,Success,Medium,0
TXN004424,CUST0581,Delhi,MER287,Shopping,2026-11-29 12:10:00,Debit Card,iPhone,47309.68,INR,68890.26,338,No,38,No,Success,High,0
TXN004425,CUST1154,Hyderabad,MER230,Travel,2026-04-01 11:09:00,Debit Card,Web,8315.47,INR,432729.2,541,No,4,No,Pending,Low,0
TXN004426,CUST0153,Hyderabad,MER044,Healthcare,2026-11-09 22:24:00,Debit Card,iPhone,10975.99,INR,437773.94,788,No,25,Yes,Pending,Medium,0
TXN004427,CUST0848,Mumbai,MER037,Shopping,2026-09-09 11:38:00,Wallet,Web,48691.81,INR,423840.17,784,No,72,No,Success,Medium,0
TXN004428,CUST0485,Pune,MER109,Bills,2026-05-24 03:35:00,Credit Card,Web,21214.2,INR,214304.34,355,Yes,50,No,Success,High,0
